ID,choice2,age,female,edu,drur,inc_cont,region,nchildren,qual,qual_f,nit_sout_ar,pt,cost_m3,mcost_m3,cost_m3_na,prix_diff,price_tap,pesti_esout_rd_mod,nitrates_esout_rd_mod
2056,1,60,1,2,0,3.75,7,0,2,1,11.17,0.744,-999,-999,2,0,2,30.530001,27.73
2057,3,41,0,5,0,6,6,1,2,3,23.83,0.766,3,-2.9750472,1,3,2,27.309999,25.73
2058,1,59,0,2,0,1,1,0,3,1,21.4,1.041,8,2.0249528,1,3,2,28.17,25
2059,2,46,1,4,0,1.35,12,2,2,3,9.47,0.505,-999,-999,2,2,2,22.799999,15.08
2060,1,66,0,4,0,2.65,3,0,3,3,21.53,0.884,4.5,-1.4750472,1,4,2,29.129999,20.51
2061,1,67,0,4,0,1.9,12,0,3,2,11.57,0.505,4,-1.9750472,1,0,2,22.799999,15.08
2062,3,71,1,4,1,1.9,10,0,3,2,13.11,0.791,-999,-999,2,2,2,14.43,12.28
2063,2,64,1,5,0,6,1,0,2,2,7.99,0.932,4,-1.9750472,1,5,2,21.83,7.8200002
2064,1,71,1,3,0,1.35,12,0,3,3,4.85,1.045,-999,-999,2,0,2,4.48,1.91
2065,3,64,1,4,0,6,7,0,3,2,11.17,0.744,-999,-999,2,0,0,30.530001,27.73
2066,2,47,0,2,0,1.35,6,3,2,3,46.48,1.078,-999,-999,2,3,2,31.370001,30.370001
2067,3,25,0,3,0,1,7,1,2,3,0.5,0.741,14,8.0249528,1,3,1,0,0.5
2068,1,29,0,4,0,3.75,12,0,3,2,18.17,0.878,3,-2.9750472,1,4,1,17.290001,11.32
2069,1,39,0,5,0,1.9,7,0,2,3,24.24,0.685,-999,-999,2,5,1,18.280001,18.85
2070,2,41,1,4,0,3.75,7,1,2,3,24.24,0.685,-999,-999,2,0,2,18.280001,18.85
2071,3,34,0,3,0,1.9,5,0,3,1,13.18,0.842,-999,-999,2,1,2,18.610001,14.49
2072,1,54,1,2,0,2.65,1,0,3,3,11.02,0.925,-999,-999,2,0,0,12.25,14.98
2073,2,66,1,4,0,2.65,9,0,3,1,39.08,0.805,-999,-999,2,4,1,25.74,25.879999
2074,1,66,1,2,1,1,8,0,3,3,20.64,0.817,0.886300027,-5.088747173,1,0,2,26.5,26.65
2075,1,41,1,4,0,2.65,9,1,3,2,12.09,1.095,3,-2.9750472,1,0,1,19.66,11.69
2076,1,47,0,2,0,3.75,1,3,3,3,21.4,1.041,-999,-999,2,5,2,28.17,25
2077,2,40,1,3,0,1.35,1,0,3,3,6.54,1.32,3,-2.9750472,1,2,1,24.809999,10.6
2078,1,64,0,2,1,1.35,9,0,2,1,5.98,0.81,-999,-999,2,5,2,13.23,10.84
2079,1,65,1,5,0,1,1,0,3,2,11.02,0.925,-999,-999,2,4,1,12.25,14.98
2080,2,21,1,4,0,2.65,6,0,3,3,26.28,0.864,-999,-999,2,1,0,30.52,27.1
2081,1,77,0,1,0,1.35,6,0,4,1,15.5,0.842,-999,-999,2,2,2,19.01,16.549999
2082,3,35,0,2,0,0.65,10,2,2,3,10.46,0.631,3,-2.9750472,1,5,1,5.8899999,6.96
2083,1,51,0,2,0,2.65,5,1,3,1,8.19,1.234,-999,-999,2,5,0,12,9.6700001
2084,2,38,0,2,0,3.75,1,2,2,3,17.89,1.427,-999,-999,2,0,2,22.700001,15.03
2085,1,37,1,2,0,1.9,8,3,3,1,22.17,1.034,-999,-999,2,2,2,24.35,26.41
2086,1,21,1,4,0,0.25,12,0,3,2,9.47,0.505,-999,-999,2,3,1,22.799999,15.08
2087,2,66,0,4,0,3.75,8,0,3,2,34.92,0.965,5,-0.9750472,1,4,2,26.41,23.299999
2088,1,35,1,4,1,2.65,3,2,3,2,23.04,0.884,-999,-999,2,4,1,29.129999,20.51
2089,1,57,0,2,0,6,1,0,3,1,3.78,1.47,4.300000191,-1.675047009,1,5,1,6.77,2.5
2090,3,30,1,4,0,3.75,7,0,2,3,0,0.66,-999,-999,2,0,0,0,0
2091,1,68,1,4,0,1.9,7,0,3,3,0,0.66,-999,-999,2,3,1,0,0
2092,1,37,0,4,0,3.75,12,2,2,1,9.47,0.505,-999,-999,2,5,1,22.799999,15.08
2093,3,67,0,3,0,3.75,10,0,3,3,25.9,0.677,3.5,-2.4750472,1,5,0,28.76,12.06
2094,1,42,1,4,1,3.75,9,1,3,3,1.12,0.827,2,-3.9750472,1,5,1,8.8299999,4.29
2095,3,70,0,4,0,3.75,4,0,3,1,11.49,0.8,-999,-999,2,4,2,31.23,17.32
2096,2,23,0,5,0,1,5,0,3,1,12.42,0.823,9,3.0249528,1,3,1,16.58,12.42
2097,1,47,0,3,1,3.75,10,2,2,1,15.07,0.737,-999,-999,2,5,1,14.6,11.38
2098,3,56,1,4,0,1,11,1,3,1,12.28,0.829,-999,-999,2,0,2,22.26,14.45
2099,1,25,1,4,0,2.65,7,0,3,3,0.99,0.741,-999,-999,2,0,0,21.08679933,0.5
2100,2,25,1,3,0,1.35,1,0,3,3,3.78,1.47,-999,-999,2,3,1,6.77,2.5
2101,1,23,0,2,0,1.9,7,0,3,3,11.17,0.744,3,-2.9750472,1,4,1,30.530001,27.73
2102,2,23,1,4,1,1,5,0,3,3,13.83,1.135,-999,-999,2,0,1,27.799999,20.030001
2103,2,20,1,2,0,3.75,8,0,3,3,23.85,1.034,-999,-999,2,2,0,24.35,26.41
2104,3,24,0,4,1,3.75,5,0,4,3,32.51,0.772,-999,-999,2,3,1,33.709999,27.32
2105,1,65,0,5,0,3.75,7,0,3,1,0.27,0.649,-999,-999,2,3,2,0.15000001,0.27000001
2106,2,21,1,4,0,1.35,11,0,2,3,27.55,0.892,-999,-999,2,1,2,23.43,15.19
2107,3,25,0,2,0,0.25,6,0,3,3,15.5,0.842,-999,-999,2,2,2,19.01,16.549999
2108,1,66,0,4,0,1.35,11,0,3,1,27.55,0.892,-999,-999,2,0,1,23.43,15.19
2109,1,67,0,4,0,3.75,12,0,3,2,1.87,1.045,0.100000001,-5.875047199,1,5,1,4.48,1.91
2110,1,59,1,3,0,1.9,11,0,2,1,27.55,0.892,-999,-999,2,0,2,23.43,15.19
2111,3,25,0,1,0,2.65,9,2,3,3,19.57,0.801,-999,-999,2,0,1,31.74,26.5
2112,3,66,1,3,1,1.35,9,0,3,1,3.01,0.929,-999,-999,2,3,2,15.59,7.2199998
2113,2,56,0,2,0,3.75,1,0,3,3,21.29,1.32,-999,-999,2,1,2,24.809999,10.6
2114,3,25,0,5,0,2.65,1,0,3,2,7.99,0.932,-999,-999,2,3,2,21.83,7.8200002
2115,2,74,0,4,0,6,12,0,2,3,1.87,1.045,-999,-999,2,5,1,4.48,1.91
2116,1,32,1,4,1,1.9,12,0,3,3,0.99,1.08,-999,-999,2,3,1,2.1700001,1.6799999
2117,3,36,0,5,0,1.35,6,0,2,3,23.87,0.842,-999,-999,2,5,0,19.01,16.549999
2118,3,30,0,3,0,1.35,10,0,3,3,15.07,0.737,3,-2.9750472,1,4,2,14.6,11.38
2119,2,42,0,4,0,1.9,2,0,3,3,7.36,1.683,3,-2.9750472,1,5,1,9.7600002,8.6199999
2120,1,46,1,3,0,2.65,2,0,3,3,2.59,1.683,-999,-999,2,3,1,9.7600002,8.6199999
2121,1,23,0,2,1,1.35,1,0,2,3,2.53,1.037,8,2.0249528,1,1,2,2.9100001,4.73
2122,1,48,0,5,0,6,5,1,2,1,8.51,0.833,-999,-999,2,4,1,20.190001,13.89
2123,3,42,0,4,0,3.75,9,2,4,3,24.73,0.801,20,14.0249528,1,3,2,31.74,26.5
2124,2,68,0,2,0,1,5,0,3,3,7.2,0.823,-999,-999,2,0,2,16.58,12.42
2125,1,30,0,4,0,1.35,1,0,3,2,21.4,1.041,2,-3.9750472,1,3,1,28.17,25
2126,1,35,1,4,1,2.65,10,2,3,1,16.17,0.93,-999,-999,2,3,0,10.23,10.3
2127,2,40,0,3,1,3.75,10,2,3,1,18.2,0.83,2,-3.9750472,1,5,2,30.139999,14.45
2128,2,63,1,3,0,0.65,6,0,1,2,26.51,0.864,85,79.0249528,1,4,0,30.52,27.1
2129,3,40,0,3,0,2.65,9,1,3,1,62.81,0.805,-999,-999,2,2,2,25.74,25.879999
2130,1,65,0,2,0,3.75,12,0,3,3,6.51,0.707,7,1.0249528,1,5,2,17.540001,16.09
2131,3,25,0,5,0,3.75,6,0,2,3,15.5,0.842,3,-2.9750472,1,5,1,19.01,16.549999
2132,2,66,0,5,0,1.9,3,0,3,1,26.41,1.066,2,-3.9750472,1,3,2,32.470001,22.16
2133,2,66,0,5,0,3.75,10,0,2,3,15.56,0.664,0.300000012,-5.675047188,1,3,2,24.360001,16.790001
2134,1,68,0,5,0,6,7,0,4,1,0,0.66,-999,-999,2,0,1,0,0
2135,1,67,0,5,0,3.75,6,0,2,3,15.5,0.842,3.5,-2.4750472,1,5,2,19.01,16.549999
2136,2,21,1,4,0,1.9,7,0,2,3,0.5,0.741,-999,-999,2,2,0,0,0.5
2137,2,32,0,5,0,3.75,12,0,3,3,4.07,0.878,-999,-999,2,0,1,17.290001,11.32
2138,1,71,0,4,1,3.75,1,0,4,1,7.2,1.013,2,-3.9750472,1,5,1,22.85,14.37
2139,3,67,1,5,0,3.75,9,0,2,3,1.38,0.827,3,-2.9750472,1,5,2,8.8299999,4.29
2140,2,52,0,3,1,6,1,0,2,3,6.91,1.685,4.199999809,-1.775047391,1,0,2,7.8699999,5.7800002
2141,1,75,0,3,0,3.75,1,0,3,2,17.51,1.013,1.399999976,-4.575047224,1,4,0,22.85,14.37
2142,1,22,0,4,0,1,1,1,3,2,21.4,1.041,3,-2.9750472,1,0,0,28.17,25
2143,2,35,1,4,0,3.75,7,2,2,2,11.17,0.744,-999,-999,2,5,2,30.530001,27.73
2144,2,43,1,2,0,3.75,2,2,2,3,6.35,1.212,2.890000105,-3.085047095,1,3,2,23.629999,13.54
2145,1,44,0,5,0,6,12,1,1,2,7.55,0.707,-999,-999,2,5,1,17.540001,16.09
2146,3,70,0,3,0,2.65,2,0,2,3,10.04,1.51,4,-1.9750472,1,0,2,7.9200001,9.6800003
2147,2,52,0,2,0,1.35,12,0,3,1,1.87,1.045,1.100000024,-4.875047176,1,5,2,4.48,1.91
2148,1,41,0,3,0,2.65,12,1,4,1,9.47,0.505,-999,-999,2,4,1,22.799999,15.08
2149,3,56,0,2,1,1.9,8,0,2,1,23.85,1.034,-999,-999,2,2,1,24.35,26.41
2150,1,69,1,2,0,2.65,7,0,3,3,0.64,0.69,5,-0.9750472,1,5,2,19.459999,15.32
2151,2,66,1,2,0,1.9,12,0,3,3,4.85,1.045,-999,-999,2,2,2,4.48,1.91
2152,3,62,0,2,0,2.65,7,0,1,2,0.5,0.741,5,-0.9750472,1,4,2,0,0.5
2153,1,75,1,2,0,1,1,0,3,1,7.99,0.932,2.799999952,-3.175047248,1,0,2,21.83,7.8200002
2154,2,47,0,2,0,3.75,1,2,3,1,15.06,0.925,10,4.0249528,1,3,2,12.25,14.98
2155,3,70,1,4,0,1,10,0,3,2,17.69,0.745,-999,-999,2,0,2,29.17,17.41
2156,2,24,1,4,0,3.75,3,0,2,1,19.28,0.884,-999,-999,2,2,1,29.129999,20.51
2157,2,23,0,4,0,2.65,2,0,3,2,13.04,1.06,3,-2.9750472,1,5,1,21.049999,17.9
2158,2,32,0,4,0,1.9,7,1,2,3,11.17,0.744,-999,-999,2,0,1,30.530001,27.73
2159,1,39,0,3,0,1.9,9,2,3,1,39.08,0.805,2.5,-3.4750472,1,3,2,25.74,25.879999
2160,3,54,0,2,0,6,7,2,3,2,26.73,0.741,-999,-999,2,4,2,25.219999,23.059999
2161,1,68,0,5,0,6,9,0,3,2,4.91,1.347,-999,-999,2,4,2,10.23,7.1100001
2162,3,63,1,5,0,6,10,0,3,1,25.9,0.677,-999,-999,2,3,2,28.76,12.06
2163,1,48,1,4,0,3.75,2,1,2,2,8.81,1.628,-999,-999,2,3,2,12.43,12.48
2164,1,71,0,2,0,1,1,0,3,1,10.82,0.774,14,8.0249528,1,3,2,21.940001,20.559999
2165,1,55,0,1,0,1.9,2,0,1,3,22.78,0.969,-999,-999,2,0,2,28.09,23.299999
2166,3,65,1,5,0,2.65,7,0,3,3,14.23,0.729,-999,-999,2,0,0,27.43,22.82
2167,2,72,0,2,1,3.75,2,0,3,1,13.04,1.06,-999,-999,2,3,2,21.049999,17.9
2168,3,66,0,5,0,9.477,12,0,3,3,11.57,0.505,-999,-999,2,4,0,22.799999,15.08
2169,1,39,0,4,1,2.65,8,2,2,1,23.85,1.034,-999,-999,2,2,1,24.35,26.41
2170,2,65,0,2,0,1.9,6,0,4,3,36.36,1.078,65,59.0249528,1,5,1,31.370001,30.370001
2171,1,52,1,4,1,1.9,1,0,3,2,6.54,1.32,-999,-999,2,0,2,24.809999,10.6
2172,2,64,0,5,0,3.75,6,0,3,3,15.5,0.842,-999,-999,2,4,0,19.01,16.549999
2173,3,36,1,5,0,6,1,2,3,3,8.14,1.685,1.5,-4.4750472,1,5,0,7.8699999,5.7800002
2174,1,48,1,4,1,2.65,1,1,2,3,2.73,1.685,-999,-999,2,1,2,7.8699999,5.7800002
2175,2,58,1,2,0,2.65,7,1,3,2,27.6,0.744,-999,-999,2,1,2,30.530001,27.73
2176,3,23,0,4,0,1.9,9,0,2,1,1.38,0.827,-999,-999,2,2,0,8.8299999,4.29
2177,1,39,1,4,0,2.65,12,0,3,3,9,0.505,3,-2.9750472,1,2,2,22.799999,15.08
2178,2,58,1,2,0,1.35,7,0,3,2,14.23,0.729,-999,-999,2,2,0,27.43,22.82
2179,2,68,1,2,0,1,5,0,3,1,13.18,0.842,-999,-999,2,3,2,18.610001,14.49
2180,2,55,0,3,0,2.65,5,0,2,3,15.31,0.946,5,-0.9750472,1,5,2,22.799999,21.940001
2181,1,28,1,2,1,2.65,2,1,2,3,30.74,0.834,-999,-999,2,2,1,32.689999,29.709999
2182,3,67,1,5,1,6,12,0,3,1,7.55,0.707,1,-4.9750472,1,4,2,17.540001,16.09
2183,1,45,0,2,0,3.75,7,0,3,3,26.73,0.741,1.049999952,-4.925047248,1,1,2,25.219999,23.059999
2184,1,66,0,3,0,2.65,6,0,3,2,23.83,0.766,-999,-999,2,5,1,27.309999,25.73
2185,1,59,0,2,0,1.9,1,0,3,2,2.73,1.685,-999,-999,2,0,0,7.8699999,5.7800002
2186,2,38,0,4,0,6,1,3,4,3,6.54,1.427,-999,-999,2,4,2,22.700001,15.03
2187,1,25,0,5,0,1.9,10,0,3,3,25.9,0.677,-999,-999,2,2,0,28.76,12.06
2188,1,56,0,2,0,3.75,7,0,3,3,0.5,0.741,4,-1.9750472,1,3,2,0,0.5
2189,3,49,1,2,0,1,11,0,2,2,8.76,0.829,-999,-999,2,0,2,22.26,14.45
2190,3,77,0,5,0,9.477,7,0,3,1,0.27,0.649,-999,-999,2,5,1,0.15000001,0.27000001
2191,2,67,1,5,0,2.65,1,3,1,3,17.89,1.427,1,-4.9750472,1,3,1,22.700001,15.03
2192,3,31,1,3,0,2.65,8,1,3,1,15.61,0.965,-999,-999,2,0,0,26.41,23.299999
2193,1,42,0,5,0,6,7,0,3,2,0,0.66,2.5,-3.4750472,1,5,1,0,0
2194,1,47,0,2,0,2.65,7,1,2,3,18.85,0.685,-999,-999,2,0,2,18.280001,18.85
2195,2,24,1,4,0,1,5,0,3,3,8.51,0.833,-999,-999,2,3,0,20.190001,13.89
2196,1,67,0,4,1,6,8,0,3,1,20.64,0.817,-999,-999,2,3,2,26.5,26.65
2197,3,47,0,4,0,1.9,1,0,3,2,5.84,1.685,6,0.0249528,1,5,2,7.8699999,5.7800002
2198,1,23,1,5,0,3.75,7,0,3,1,0.99,0.741,-999,-999,2,2,1,21.08679933,0.5
2199,1,46,0,2,0,1,7,0,3,2,0,0.66,-999,-999,2,4,0,0,0
2200,1,25,1,4,0,3.75,9,0,3,3,1.38,0.827,-999,-999,2,0,0,8.8299999,4.29
2201,1,48,0,2,0,3.75,2,0,3,1,22.78,0.969,3,-2.9750472,1,3,1,28.09,23.299999
2202,3,61,1,2,0,2.65,11,0,3,1,32.84,0.912,1.399999976,-4.575047224,1,5,2,23.469999,22.690001
2203,3,65,0,4,0,2.65,1,0,3,1,21.4,1.041,-999,-999,2,2,2,28.17,25
2204,1,70,0,2,1,2.65,9,0,2,2,3.01,0.929,-999,-999,2,0,2,15.59,7.2199998
2205,2,71,0,4,0,2.65,1,0,3,2,21.4,1.041,-999,-999,2,0,2,28.17,25
2206,2,41,0,4,0,3.75,10,2,2,3,12.75,0.791,-999,-999,2,2,2,14.43,12.28
2207,2,31,0,4,0,1.35,6,0,3,3,9.2,0.842,3,-2.9750472,1,5,2,19.01,16.549999
2208,2,40,1,5,0,3.75,9,2,3,3,1.38,0.827,-999,-999,2,0,0,8.8299999,4.29
2209,1,63,0,3,0,2.65,11,0,4,2,27.55,0.892,10,4.0249528,1,4,2,23.43,15.19
2210,2,33,1,1,0,0.65,1,2,2,3,17.89,1.427,-999,-999,2,3,2,22.700001,15.03
2211,1,38,1,4,0,1.9,1,0,2,2,21.4,1.041,-999,-999,2,0,2,28.17,25
2212,1,34,1,3,1,2.65,9,2,3,2,1.86,0.827,-999,-999,2,4,1,8.8299999,4.29
2213,1,52,1,3,0,1.9,9,0,3,3,0.49,0.827,-999,-999,2,3,2,8.8299999,4.29
2214,2,37,0,4,0,3.75,8,1,3,2,22.17,1.034,10,4.0249528,1,5,1,24.35,26.41
2215,2,34,0,4,0,1.35,6,0,2,3,27.51,0.842,3.5,-2.4750472,1,2,1,19.01,16.549999
2216,2,63,1,2,0,1,6,0,3,2,15.5,0.842,-999,-999,2,4,1,19.01,16.549999
2217,1,37,0,4,0,1.9,10,2,3,2,22.56,0.677,2.5,-3.4750472,1,0,2,28.76,12.06
2218,2,38,1,4,0,3.75,8,4,2,3,35,1.034,0.5,-5.4750472,1,0,1,24.35,26.41
2219,2,48,0,4,1,3.75,1,2,2,3,11.02,0.925,8,2.0249528,1,3,2,12.25,14.98
2220,2,60,0,4,0,1.9,6,0,3,1,15.5,0.842,-999,-999,2,0,2,19.01,16.549999
2221,1,47,0,3,1,3.75,9,0,3,3,9.06,1.115,-999,-999,2,4,1,8.4200001,6.1700001
2222,2,34,1,4,0,1.35,9,0,2,3,10.78,0.81,-999,-999,2,0,2,13.23,10.84
2223,2,44,0,4,0,1.9,6,0,2,3,28.38,0.766,5,-0.9750472,1,4,2,27.309999,25.73
2224,2,26,0,3,0,1.9,10,0,3,3,25.9,0.677,2,-3.9750472,1,2,1,28.76,12.06
2225,1,43,1,2,1,2.65,11,2,3,3,8.76,0.829,-999,-999,2,0,2,22.26,14.45
2226,1,37,0,4,0,1.9,1,1,4,3,6.54,1.32,1.200000048,-4.775047153,1,5,2,24.809999,10.6
2227,1,61,1,4,1,1,3,0,2,2,26.41,1.066,-999,-999,2,0,0,32.470001,22.16
2228,1,54,1,2,1,1.35,1,0,3,3,11.02,0.925,-999,-999,2,1,2,12.25,14.98
2229,2,50,1,2,0,1.35,2,1,3,3,8.81,1.628,-999,-999,2,1,2,12.43,12.48
2230,2,48,0,4,0,6,2,2,2,3,13.98,1.06,-999,-999,2,5,1,21.049999,17.9
2231,2,45,1,2,0,1.9,5,0,2,3,28.51,0.803,0.300000012,-5.675047188,1,3,2,35.459999,31.74
2232,1,43,0,4,1,1.9,10,3,3,2,8.91,0.588,1,-4.9750472,1,2,1,16.690001,7.4200001
2233,2,41,1,2,0,1.35,5,3,3,3,13.18,0.842,20,14.0249528,1,2,1,18.610001,14.49
2234,2,53,1,5,1,6,6,0,3,2,9.2,0.842,-999,-999,2,4,2,19.01,16.549999
2235,2,35,1,4,0,3.75,1,0,2,3,21.4,1.041,-999,-999,2,0,2,28.17,25
2236,3,33,1,3,0,2.65,10,0,2,1,8.91,0.588,-999,-999,2,2,2,16.690001,7.4200001
2237,2,35,0,3,0,2.65,4,2,2,1,11.49,0.8,3.5,-2.4750472,1,5,2,31.23,17.32
2238,1,34,0,4,0,3.75,11,1,2,1,8.76,0.829,-999,-999,2,0,2,22.26,14.45
2239,3,45,1,4,0,6,1,2,3,1,14.68,1.041,1,-4.9750472,1,5,2,28.17,25
2240,2,42,1,2,0,2.65,9,1,3,2,8.81,1.347,-999,-999,2,2,2,10.23,7.1100001
2241,2,58,0,2,1,2.65,9,0,2,3,7.38,0.805,-999,-999,2,4,2,25.74,25.879999
2242,2,47,1,2,1,1,9,0,3,2,7.38,0.805,-999,-999,2,0,2,25.74,25.879999
2243,1,53,0,4,0,1,8,0,2,2,35,1.034,2,-3.9750472,1,5,1,24.35,26.41
2244,1,34,1,5,0,1.9,1,0,2,2,3.78,1.47,3,-2.9750472,1,5,1,6.77,2.5
2245,2,51,0,2,0,2.65,6,0,3,2,36.36,1.078,25,19.0249528,1,4,2,31.370001,30.370001
2246,1,46,1,4,1,1.35,1,2,2,2,2.31,1.013,-999,-999,2,0,2,22.85,14.37
2247,1,63,1,2,1,1.9,4,0,2,2,10.39,0.8,-999,-999,2,4,2,31.23,17.32
2248,3,34,0,4,0,1.35,7,0,4,1,0.64,0.69,-999,-999,2,0,0,19.459999,15.32
2249,3,49,1,4,0,3.75,12,0,3,3,7.38,0.707,2,-3.9750472,1,5,2,17.540001,16.09
2250,1,42,1,3,1,1.9,12,3,3,1,6.51,0.707,3,-2.9750472,1,5,1,17.540001,16.09
2251,3,42,1,4,0,3.75,4,2,3,1,23.71,0.784,-999,-999,2,1,2,34.060001,22.43
2252,2,60,1,3,0,1.9,1,0,3,3,21.4,1.041,2.299999952,-3.675047248,1,1,2,28.17,25
2253,1,32,1,1,0,1.35,2,0,3,3,13.04,1.06,-999,-999,2,2,1,21.049999,17.9
2254,1,29,1,5,0,1.9,1,0,3,3,21.4,1.041,-999,-999,2,4,1,28.17,25
2255,1,47,1,2,0,3.75,12,1,3,3,18.17,0.878,-999,-999,2,0,2,17.290001,11.32
2256,2,40,0,4,0,1,10,0,2,3,4.08,0.745,0.300000012,-5.675047188,1,3,1,29.17,17.41
2257,3,33,0,1,0,1.9,1,3,4,1,17.51,1.013,2.5,-3.4750472,1,1,2,22.85,14.37
2258,1,29,1,4,0,2.65,9,0,4,1,19.72,0.867,-999,-999,2,4,1,22.559999,24.99
2259,1,47,0,2,0,1.9,8,2,3,3,35.23,0.817,4,-1.9750472,1,5,2,26.5,26.65
2260,1,62,0,4,0,1.9,9,0,3,2,0.49,0.827,3,-2.9750472,1,5,2,8.8299999,4.29
2261,2,31,1,4,0,1.35,5,0,2,3,28.51,0.803,-999,-999,2,2,2,35.459999,31.74
2262,1,32,0,4,0,1.9,10,1,3,3,22.56,0.677,-999,-999,2,3,0,28.76,12.06
2263,1,46,0,4,0,1,3,4,3,3,23.78,1.066,20,14.0249528,1,5,2,32.470001,22.16
2264,3,41,1,4,0,1.9,9,1,3,3,33.93,0.91,-999,-999,2,2,1,42.970001,36.02
2265,1,42,1,4,0,1.9,4,0,3,1,13.07,0.75,-999,-999,2,4,1,46.349998,21.540001
2266,1,53,1,4,0,1.35,9,0,2,3,8.81,1.347,-999,-999,2,3,2,10.23,7.1100001
2267,2,57,1,4,0,2.65,2,0,3,3,7.26,1.628,-999,-999,2,5,1,12.43,12.48
2268,1,43,1,5,0,3.75,10,1,1,3,25.9,0.677,-999,-999,2,4,2,28.76,12.06
2269,1,51,1,3,1,1.9,5,0,1,3,13.18,0.842,-999,-999,2,4,0,18.610001,14.49
2270,2,43,0,2,0,2.65,6,1,3,3,15.5,0.842,-999,-999,2,3,2,19.01,16.549999
2271,1,30,1,3,0,2.65,5,2,3,3,9.52,0.833,-999,-999,2,2,2,20.190001,13.89
2272,1,56,0,2,0,3.75,9,0,4,1,0.49,0.827,3.5,-2.4750472,1,4,1,8.8299999,4.29
2273,3,33,0,2,1,2.65,5,2,3,2,15.12,1.041,-999,-999,2,2,1,22.18,20.17
2274,3,28,0,3,0,2.65,8,0,2,3,15.21,1.13,2,-3.9750472,1,3,1,27.639999,20.98
2275,1,29,1,5,1,1.9,12,0,3,3,4.85,1.045,-999,-999,2,3,0,4.48,1.91
2276,2,44,1,4,0,1.9,5,0,3,1,32.51,0.772,-999,-999,2,1,2,33.709999,27.32
2277,2,39,1,2,0,1.35,9,0,3,3,26.8,0.867,-999,-999,2,0,2,22.559999,24.99
2278,1,31,1,4,0,1.9,4,0,2,3,13.07,0.75,-999,-999,2,5,1,46.349998,21.540001
2279,2,36,1,4,0,6,5,1,3,3,13.83,1.135,-999,-999,2,4,1,27.799999,20.030001
2280,1,41,1,2,0,1,1,1,3,1,6.54,1.32,-999,-999,2,0,2,24.809999,10.6
2281,3,59,0,2,0,1.9,6,0,3,1,16.55,0.842,2,-3.9750472,1,5,2,19.01,16.549999
2282,1,61,1,4,0,1.9,1,0,3,3,21.4,1.041,-999,-999,2,3,2,28.17,25
2283,2,46,0,2,0,1.35,9,0,2,2,62.81,0.805,8,2.0249528,1,0,2,25.74,25.879999
2284,1,42,0,4,0,2.65,6,1,3,3,36.36,1.078,4,-1.9750472,1,5,1,31.370001,30.370001
2285,1,50,1,2,1,1.9,11,0,3,3,22.02,0.912,5,-0.9750472,1,4,2,23.469999,22.690001
2286,1,58,0,2,0,1.9,1,0,4,3,23.74,1.32,4,-1.9750472,1,5,1,24.809999,10.6
2287,2,65,0,3,0,1.9,12,0,2,3,18.17,0.878,-999,-999,2,0,2,17.290001,11.32
2288,3,40,1,3,0,2.65,6,1,2,3,35.62,0.842,-999,-999,2,0,2,19.01,16.549999
2289,2,51,1,2,0,0.65,9,0,3,3,1.12,0.827,3,-2.9750472,1,0,2,8.8299999,4.29
2290,2,30,1,4,0,6,12,1,3,3,3.52,0.878,-999,-999,2,5,1,17.290001,11.32
2291,1,54,1,4,0,2.65,5,0,3,2,32.51,0.772,1,-4.9750472,1,5,2,33.709999,27.32
2292,2,25,0,4,0,1.35,5,0,2,3,7.2,0.823,-999,-999,2,0,0,16.58,12.42
2293,2,29,1,2,1,1.9,6,1,3,3,31.82,0.828,5,-0.9750472,1,0,1,29.059999,24.33
2294,3,38,1,1,1,2.65,3,2,3,3,20.15,1.066,10,4.0249528,1,3,1,32.470001,22.16
2295,1,31,0,4,0,2.65,12,1,3,3,6.51,0.707,-999,-999,2,4,1,17.540001,16.09
2296,1,36,1,4,0,0.65,2,0,3,3,5.95,1.628,-999,-999,2,3,0,12.43,12.48
2297,1,53,1,1,1,1.35,9,1,3,2,5.78,0.711,10,4.0249528,1,5,1,4,2.8699999
2298,2,32,1,2,0,2.65,9,1,2,3,1.86,0.827,3,-2.9750472,1,0,2,8.8299999,4.29
2299,2,55,0,2,0,1.35,3,0,3,3,19.28,0.884,-999,-999,2,2,2,29.129999,20.51
2300,1,42,0,3,0,3.75,1,2,3,3,6.54,1.32,-999,-999,2,1,2,24.809999,10.6
2301,1,43,1,2,1,2.65,11,1,2,3,22.02,0.912,2,-3.9750472,1,5,1,23.469999,22.690001
2302,1,59,1,2,0,2.65,3,0,3,3,37.68,1.245,-999,-999,2,2,0,42,26.58
2303,2,50,0,2,0,3.75,6,3,3,3,15.5,0.842,4.5,-1.4750472,1,5,2,19.01,16.549999
2304,2,34,0,2,1,1.35,6,1,2,3,26.89,1.078,-999,-999,2,4,2,31.370001,30.370001
2305,3,51,0,2,0,1.9,9,0,2,2,7.84,0.711,-999,-999,2,0,0,4,2.8699999
2306,2,50,1,2,0,0.65,2,1,2,3,10.04,1.51,5,-0.9750472,1,2,0,7.9200001,9.6800003
2307,1,56,0,4,0,1.9,10,0,3,3,5.91,0.737,4,-1.9750472,1,5,2,14.6,11.38
2308,3,34,0,4,0,3.75,7,0,2,3,0,0.66,-999,-999,2,0,2,0,0
